"","O.NET.SOC.Code","Title","Active Learning","Active Listening","Complex Problem Solving","Coordination","Critical Thinking","Equipment Maintenance","Equipment Selection","Installation","Instructing","Judgment and Decision Making","Learning Strategies","Management of Financial Resources","Management of Material Resources","Management of Personnel Resources","Mathematics","Monitoring","Negotiation","Operation and Control","Operation Monitoring","Operations Analysis","Persuasion","Programming","Quality Control Analysis","Reading Comprehension","Repairing","Science","Service Orientation","Social Perceptiveness","Speaking","Systems Analysis","Systems Evaluation","Technology Design","Time Management","Troubleshooting","Writing","dim"
"819","51-4035.00","Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2.62,3.25,2.88,2.25,3,2,1.88,1.12,2.25,2.38,1.75,0.88,0.62,1.88,2.5,3.12,1.5,2.62,3.5,2.25,1.88,0.5,3,2.88,2,0.88,2,2.25,2.5,2,2,1,2.5,2.5,2.25,"Level"
"820","51-4041.00","Machinists",2.88,2.88,3,3,3.12,2.75,2.62,2.25,2.88,2.75,2.62,0.38,1,2.25,2.62,3.25,2.12,3.25,3.38,2,2.5,1.12,3,3,2.62,0.88,2.38,2.75,3,2.25,2.25,2.25,2.75,2.75,2.75,"Level"
"821","51-4051.00","Metal-Refining Furnace Operators and Tenders",1.88,2.62,2.62,2.12,2.75,2.62,2.25,0.12,2.25,2.62,2,0.88,1.5,2.62,2.75,3.25,1.5,3.62,3.75,1.25,1.75,0,3.25,2.75,2.25,1.75,1.62,2.25,2.5,2,2,0.25,2.75,2.38,2.5,"Level"
"822","51-4052.00","Pourers and Casters, Metal",2,2.75,2.12,2.75,2.75,2.62,1.62,0.5,1.75,2.62,2,0.5,0.88,1.38,1.5,3,1.75,3,3,1.25,1.88,0,2.75,2.5,2.38,0.88,2,2.25,2.5,0,1,0,2.38,2.5,1.38,"Level"
"823","51-4061.00","Model Makers, Metal and Plastic",2.5,3,2.88,2.62,3.12,2.62,2.75,0.75,2,2.5,1.88,1,1.38,1.88,2.62,3,1.62,3.38,3.12,2.25,2.38,0,3.38,3.12,2.5,1.5,1.5,2.88,2.88,0.75,1.62,1.88,3,3,2.25,"Level"
"824","51-4062.00","Patternmakers, Metal and Plastic",2.25,2.88,2.62,2.88,3,1.88,1.75,1,2.12,2.5,2.12,0.62,0.88,1.75,2.38,3.25,1.75,3,3,2.62,2,0.62,2.75,3.12,1.62,1.38,1.75,2.62,2.75,1.38,2,1.75,2.38,1.88,2,"Level"
"825","51-4071.00","Foundry Mold and Coremakers",1.75,2.25,2.25,2.25,2.62,0.25,1.25,0.5,1.75,2.12,0.38,0.75,1.12,1.88,1.88,2.88,1.62,1.38,2.12,1.12,1.75,0,2,2,0.25,0.25,1.38,2.12,1.88,0,1.12,0,2.5,2,1.88,"Level"
"826","51-4072.00","Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2.25,2.5,2.38,2,2.5,2.62,2,1.12,1.75,2.25,1.88,0,0.38,1.62,2.12,2.88,1.5,3.62,3.75,1.75,1.62,0,3.38,2.38,2.5,0.25,1.38,2,2.25,0.12,1.62,1,2.38,2.75,2.25,"Level"
"827","51-4081.00","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.88,3,3,2.88,3.12,3.12,2.12,1.88,3,2.62,2.62,0.62,0.88,2,2,3,2,3.38,3.62,1.88,2.12,0.62,3.25,3,2.88,0.25,2,2.12,3,2.12,2.12,1.12,2.75,2.88,2.62,"Level"
"828","51-4111.00","Tool and Die Makers",3,3,3,2.88,3,2.88,3,0.75,2.25,3,2.38,0.38,0.5,1.62,2.5,3,1.38,3.12,3.25,3,1.62,0.75,3.5,3,2.88,1.5,1.38,2,2.5,2.38,2.25,2.88,3,3,2.5,"Level"
"829","51-4121.06","Welders, Cutters, and Welder Fitters",2.5,2.75,2.38,3,3,2.25,2.25,0.88,2.88,2.5,2.25,1.25,1.62,2,2.62,3.12,1.75,2.88,2.62,1.38,2.12,0.38,3.12,2.88,2.38,0.38,2.38,2.25,2.38,2.25,2,1.25,2.5,2,2.38,"Level"
"830","51-4121.07","Solderers and Brazers",1.88,2.25,2.25,1.88,2.38,1.62,1.5,0.12,1.5,2.12,1.38,0.12,0.38,1.25,0.62,2.5,1.38,2.12,2.5,0.38,1.38,0.12,2.75,2,1.38,0.25,1.75,2,2,1.38,0.62,0.5,2.12,2.12,1.12,"Level"
"831","51-4122.00","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2,2.62,2.5,2.75,3,2.38,2,0.25,2.25,2.5,1.88,0.38,0.62,1.88,1.62,3.12,1.75,3.12,3.25,1.25,1.75,0.12,2.5,2.62,2.12,0.75,1.5,2.5,2.88,1.25,1.5,0.62,2.5,2.38,2,"Level"
"832","51-4191.00","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",2.5,3,2.75,3,2.88,3.5,2.62,0.5,3,2.62,2.88,1.12,1.75,2.5,2.5,3.38,1.88,3.88,3.75,2,2.25,0.75,3.12,3.12,3,1,2.25,2.75,2.88,2.38,1.62,0,2.62,2.75,2.88,"Level"
"833","51-4192.00","Layout Workers, Metal and Plastic",2.62,3.12,2.88,2.75,3.12,2.12,2.12,0.5,2.62,2.88,2.38,0.25,0.5,2.62,2.75,2.88,2.12,2.75,2.75,2.12,2,0.25,2.88,2.88,2,0.38,2.25,2.5,2.38,2,1.75,0.62,2.5,2.38,2.62,"Level"
"834","51-4193.00","Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",2,2.62,2.38,2.5,2.5,2.12,1.75,0.25,2,2.38,1.75,0.25,0.75,2.38,1.25,2.62,2.12,2.5,3.12,1.62,2.25,0,2.62,2.62,2.12,1.75,1.88,2.38,2.62,1.25,1.25,0.25,2.5,2.25,2.5,"Level"
"835","51-4194.00","Tool Grinders, Filers, and Sharpeners",2.62,2.5,2.62,2.25,2.5,3.62,2.75,0.12,2.75,2.62,2.5,1.38,1.88,2.25,3.5,3,2,3.62,3.88,1.5,2.25,0.75,3.5,2.62,3.38,0.25,1.88,2,2.5,2.25,2.25,1.25,2.75,2.88,2.38,"Level"
"836","51-5111.00","Prepress Technicians and Workers",2.75,2.62,2.88,2.62,2.88,2.25,1.5,0,2.62,2.75,2.12,0.25,0.75,2,1.62,2.88,2.38,2.38,3.12,1.38,2.38,0.5,2.38,2.75,2,0.88,2.5,2.75,2.75,2.38,2.25,0.5,2.75,2.25,2.5,"Level"
"837","51-5112.00","Printing Press Operators",2.88,3,2.88,3,3.38,3,2.62,0.5,2.75,2.75,2.25,1.25,1.62,2.12,2.12,3.12,2.25,3.12,3.5,1.12,2.5,1,3,3.12,2.75,0.5,2.62,2.88,3,2,2,1.38,3,2.88,2.75,"Level"
"838","51-5113.00","Print Binding and Finishing Workers",2.38,2.88,2.88,2.75,3,3.12,2.25,1.5,2.75,2.75,2.88,0.75,0.75,2.5,2.12,3,1.88,3.12,3.12,0.5,2.25,0.88,2.88,2.88,2.75,0.12,2.25,2.62,2.75,2.12,2.38,1,2.62,2.75,2.62,"Level"
"839","51-6011.00","Laundry and Dry-Cleaning Workers",2.12,2.25,2.25,2.25,2.5,1.25,1.12,0,2.12,2.12,2.12,1,1,2,0.88,2.25,2.12,2.12,2.5,0.88,2.12,0,2,2.12,1.25,0,2.38,2.25,2.38,1.62,1.5,0,2.38,2.25,2.12,"Level"
"840","51-6021.00","Pressers, Textile, Garment, and Related Materials",1.25,2,2.12,1.88,2,0.88,1.12,0.5,0,2.25,0.12,0,0.12,0.12,0.38,2.25,1.5,2.38,2.38,1,1.62,0,2.12,1.75,0.12,0.5,1.38,2.12,1.75,0,1,0.25,2.38,1.75,1.5,"Level"
"841","51-6031.00","Sewing Machine Operators",2.25,2.25,2.5,2.12,2.38,1,0.5,0.12,1.88,2.38,2,1,1.25,1.88,2,2.5,2,2.25,2.38,1,1.88,0,2.62,2.38,0.75,0.25,2,2.25,2,1.75,1.25,0.12,2.38,2,2,"Level"
"842","51-6041.00","Shoe and Leather Workers and Repairers",1.75,2.25,2,2.12,2.62,0,1.5,0,1.62,2.38,0.12,0.5,0.75,1.75,1,2.5,1.38,2.25,2.25,1.12,2.12,0,2.38,2.25,0.12,0.12,2.38,2.25,2.12,1.38,0.12,0.12,2.12,1.62,1.5,"Level"
"843","51-6042.00","Shoe Machine Operators and Tenders",1.75,2.75,2.5,1.88,2.38,2.62,2.5,0,1.38,2.38,1.12,1,0.88,1.75,1.62,2.88,1.25,3,2.88,1.25,1.62,0,3,2.75,2.25,0.12,1.38,1.88,2.62,1.62,1.75,0.5,2.62,2.5,1.75,"Level"
"844","51-6051.00","Sewers, Hand",2.12,2.38,2.38,1.88,2.38,0,0.25,0,2.62,2.38,2.25,1.5,2,2.25,2.12,2.62,2,2.25,2.12,1.62,1.88,0,2,2.25,0,0,2.12,2,1.88,1.88,1.75,1,2.5,1.62,2.25,"Level"
"845","51-6052.00","Tailors, Dressmakers, and Custom Sewers",2.75,3.12,2.88,2.62,3.12,1.12,1.62,0.25,2.25,2.88,1.88,1.12,1.5,2.38,2,2.75,2.25,2.5,2.38,2.75,2.12,0,1.75,2.5,1.38,0.62,2.75,2.62,2.75,1.12,0.88,1,3,1.38,2.38,"Level"
"846","51-6061.00","Textile Bleaching and Dyeing Machine Operators and Tenders",2,3,2.25,2.75,2.62,2.25,2,1,2.12,2.38,1.75,0.75,0.62,1.88,2.5,2.75,1.62,3.25,3.62,1.5,1.88,0,3,2.62,2.25,1,2,2.38,2.62,1.88,2,0.75,2.25,2.12,2.62,"Level"
"847","51-6062.00","Textile Cutting Machine Setters, Operators, and Tenders",2.25,2.38,2.62,2.5,2.62,3.5,2.5,1.5,2.75,2.75,2.38,1,1,2.25,2,3.12,1.88,3.62,3.62,1.62,2,0.62,3.38,2.62,3,0.12,1.88,2,2.12,2.25,2.38,1,2.75,2.88,2.38,"Level"
"848","51-6063.00","Textile Knitting and Weaving Machine Setters, Operators, and Tenders",1.5,2.5,2,2.25,2.5,2.38,1.75,0.5,2.12,2.38,1.62,0.62,0.5,1.75,0.88,2.88,1.38,2.88,3.12,1.88,1.75,0,2.5,2.25,1.62,0.25,1.62,1.88,2.5,1,1.12,0.25,2.25,2.38,1.88,"Level"
"849","51-6064.00","Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",2.12,2.38,2.38,2.62,2.88,2.75,2.25,1.38,2.75,2.62,2.38,1,1.25,2.25,1.88,3.25,2.12,3.88,3.75,1.62,2.12,0,3.25,2.25,2.62,0.25,2.25,2.25,2.25,2.12,2,1.12,2.5,2.62,2,"Level"
"850","51-6091.00","Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2.62,3,2.88,3.12,2.88,3,2.5,0.62,2.5,2.88,2,0.5,0.75,2,1.88,3.12,2.12,3.25,3.62,1.38,2.38,0,3.12,2.88,3.12,0.38,2,2.62,2.62,1.38,1.5,0.25,2.88,2.88,2.62,"Level"
"851","51-6092.00","Fabric and Apparel Patternmakers",3.38,3.5,3.25,2.88,3.25,0.25,0.75,0.25,2.75,3,2.75,1.12,1.62,2.12,3.38,3.12,2.5,2.62,2.75,3,2.5,1.12,3.25,3.38,0.25,0.5,2.62,2.62,3,2.5,2.38,1.12,3.12,2.25,2.62,"Level"
"852","51-6093.00","Upholsterers",2.75,2.75,3,2.5,3.38,2.12,2.12,0.25,2.62,2.88,2.62,1.25,1.5,2.25,2.75,2.88,1.88,2.5,2.5,1.88,2.5,0,3.12,2.88,2.38,0.38,2.88,2.38,2.62,2.25,1.88,1.38,2.75,2.12,2.38,"Level"
"853","51-7011.00","Cabinetmakers and Bench Carpenters",2.75,2.5,2.75,2.5,3,2.88,2.88,0.62,2.25,2.88,2.25,1.25,1.5,2.38,3,3.12,2,2.88,3.12,2.88,2.25,0.75,3.38,2.62,2.5,0.38,2,2.38,2.5,2,2,1.5,3,2.88,2.38,"Level"
"854","51-7021.00","Furniture Finishers",2.75,2.75,2.62,2.62,3,2,2.25,0,2.75,2.62,2.38,1.38,1.75,2.5,1.62,3,2,2.88,2.62,1.75,2.12,0,2.75,2.62,2,0.38,2.62,2.5,2.25,1.75,1.62,0.5,2.88,2.25,2.25,"Level"
"855","51-7031.00","Model Makers, Wood",2.62,3,3,3,3.12,0.25,0.5,0.5,2.38,2.62,1.88,0.75,0.88,2,2,2.88,1.88,2.88,2.88,2.88,1.88,0.62,2.62,3.12,0,1,2.38,2.5,2.88,2.25,2,1.25,2.88,1.5,2.75,"Level"
"856","51-7032.00","Patternmakers, Wood",2.5,3,2.75,2.25,2.88,2.38,2.5,0,1.88,2.62,2,2.25,1.88,2,3.12,3,1.62,3,3.12,2.88,2,0.75,3,3.12,2.38,0.75,1.38,2.5,2.25,2,1.5,1.62,2.62,2.38,2.38,"Level"
"857","51-7041.00","Sawing Machine Setters, Operators, and Tenders, Wood",2,2.5,2.25,2.5,2.75,2.62,1.88,0.5,2.12,2.38,1.88,0.5,0.75,1.5,1.5,2.88,1.62,3,3.12,1.38,1.62,0.12,2.88,2.62,2.5,0.25,1.62,2.25,2.12,1.75,1.5,0.38,2.38,2.62,1.38,"Level"
"858","51-7042.00","Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2.12,2.75,2.5,2,2.88,3,2.5,1.25,1.75,2.12,2.12,0.62,1.12,1.5,2.5,2.88,1.38,3.25,3.5,1.62,1.75,1.12,3,2.75,3,0.5,1.38,2,2.5,0.88,1.62,1.38,2.12,3,1.75,"Level"
"859","51-8011.00","Nuclear Power Reactor Operators",3.12,3.88,3.25,3.25,4,0.12,0,0,3,3.38,3,1.25,1.25,3,2.75,4,2.75,3.75,3.88,0.5,2.88,1.25,3.25,3.88,0.38,3,2.88,3.12,3.25,3,2.88,0.5,3.38,3.12,3,"Level"
"860","51-8012.00","Power Distributors and Dispatchers",3,3.5,3.12,3.62,3.75,1.38,1.12,0.12,3,3.25,2.62,0.75,1.12,3,2.75,3.25,2.75,3,3.5,1.88,2.62,0.88,2.88,3.62,1.38,1.5,2.88,3,3.25,2.75,2.88,0.62,3,2.5,3.12,"Level"
"861","51-8013.00","Power Plant Operators",3,3.12,3,3,3.62,3,2.25,0.5,2.62,3.12,2.38,0.75,0.75,2.38,1.88,3.38,1.62,3.75,4,0.88,2,0.75,3.12,3.25,3.12,1.88,2.62,2.75,3,2.25,2.12,1,2.75,3.12,2.88,"Level"
"862","51-8021.00","Stationary Engineers and Boiler Operators",2.62,3,3,2.75,3.12,3,2.25,1.25,2.75,3,2.12,0.5,1.25,2.62,1.5,3.12,2.12,3.25,3.5,1.75,2.12,0.25,3.12,3,3.5,2.12,2.12,2.12,3,3,3,1.12,3,3.38,2.75,"Level"
"863","51-8031.00","Water and Wastewater Treatment Plant and System Operators",2.88,3,3,3,3.38,3.12,2.62,0.38,2.75,2.75,2.5,0.62,0.88,2.25,2.62,3.5,2.12,3.38,3.62,1.12,2.25,0.25,3.25,3.25,3.12,1.88,2.38,2.75,3,2.88,3,1.25,2.75,3.12,2.88,"Level"
"864","51-8091.00","Chemical Plant and System Operators",3,3.75,3.12,2.75,3.75,2.75,2,0,2.62,3,2.88,1.12,1.38,2.75,2.88,3.75,2.12,3.88,4.5,2,2.12,1,3.5,3.75,2.75,2.88,2.12,2.62,3.12,2.5,2.75,0,3,2.62,3,"Level"
"865","51-8092.00","Gas Plant Operators",3.12,3.25,3.12,3.12,3.38,3,2.75,0.12,2.75,3,2.5,1,1.12,2.62,2.75,3.5,2.62,3.88,4.62,1.38,2.5,0.88,3.5,3.38,3,2,1.88,2.62,3.25,2.62,2.5,1.38,2.62,3.38,3,"Level"
"866","51-8093.00","Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.25,3,3.25,3.12,3.75,2.88,2.25,0,3,3.25,3,1.5,1.88,2.62,3.38,3.75,2.5,3.88,4.75,1.5,2.38,1.25,3.75,3.5,2.62,1.88,2.38,2.62,2.88,3.12,2.75,1.25,3,2.88,3,"Level"
"867","51-8099.03","Biomass Plant Technicians",3,3.12,3,2.88,3.25,3.38,2.12,0.5,3,2.75,2.75,0.88,1.5,2.25,2.5,3.12,2.38,3.38,3.62,1.12,2.62,1.12,3.12,3.12,3.38,1.12,2.75,2.88,3,2.5,2.25,1.38,2.75,3.12,3,"Level"
"868","51-9011.00","Chemical Equipment Operators and Tenders",2.88,3.12,2.88,3.12,3.12,2.62,2.12,0,2.62,3,2.5,0.5,1.12,2.38,2.88,3.12,1.62,3.88,3.88,1.75,1.88,0.62,3.12,3.38,2.25,2.12,2.25,2.62,3,2.62,2.5,0.75,2.88,2.75,3,"Level"
"869","51-9012.00","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2.88,3,2.88,2.88,3,2.62,1.88,1.75,2.62,2.75,2.88,1.38,1.75,2.38,2.62,3.12,2,3.12,3.75,1,2.12,0.75,2.75,2.88,2.62,2,2.12,2.62,2.88,2.5,2.12,0.88,2.88,2.62,2.88,"Level"
"870","51-9021.00","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2.75,2.88,2.62,3.12,3,3,2.5,0.5,3.12,2.75,2.88,1,1.5,2.62,2.38,3.25,1.88,3.88,4.12,0.25,2.62,0.25,3.5,3.12,3,1.75,2.25,2.75,3,2.38,2.5,0.75,3.12,2.88,2.62,"Level"
"871","51-9022.00","Grinding and Polishing Workers, Hand",2,2.88,2.62,2.75,2.75,3,2.5,0.25,2.25,2.75,1.75,0.75,1.12,2.25,1.5,3,2,2.88,3.5,0.5,1.88,0,3,2.62,3,0.25,2.38,2.38,2.38,1.88,1.75,0.75,2.5,2.88,2.62,"Level"
"872","51-9023.00","Mixing and Blending Machine Setters, Operators, and Tenders",2.88,2.88,2.75,2.75,2.88,3.12,2.12,0,2.75,2.75,2.5,1,1.12,2.38,2.12,3,2.12,3.5,3.5,0.25,2.12,1,3,2.88,2.75,2,2.12,2.75,2.5,2.5,2,0.25,2.88,2.88,2.75,"Level"
"873","51-9031.00","Cutters and Trimmers, Hand",1.75,2.62,2.12,2.25,2.38,0.38,0.5,0,2.12,2.5,1.12,0,0.12,1.88,1,3,1.75,1.75,2.12,0.25,1.62,0,2,2.75,0.38,0,1.5,2.5,2.38,0.75,0.75,0,2.75,1.25,2.12,"Level"
"874","51-9032.00","Cutting and Slicing Machine Setters, Operators, and Tenders",2,2.75,2.75,2.75,2.75,2.88,2.12,1,2,2.62,1.75,0.75,0.75,1.88,2,3,1.62,3.25,3.62,0.88,1.75,0.5,3.62,2.88,2.62,0.38,2.25,2.62,2.62,2.12,2,1,2.38,2.75,2.12,"Level"
"875","51-9041.00","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2.25,2.5,2.5,2.12,2.75,2.5,2.38,1.5,2.62,2.25,2.38,0.88,1.38,2.38,2.12,3.25,1.88,3.5,3.62,0.88,2,0,3,2.75,2.5,0.5,1.75,2,2.38,2.25,1.88,0.88,2.62,2.62,2.62,"Level"
"876","51-9051.00","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",2.38,3.12,2.62,2.5,3,1.5,0.88,0,2.12,2.12,1.5,0.25,0.38,2,2,3.12,1.88,3.25,3.5,0.62,1.5,0.25,2.75,3,1,1.12,1.75,2.12,3,1.25,1.25,0.38,2.12,2,2.62,"Level"
"877","51-9061.00","Inspectors, Testers, Sorters, Samplers, and Weighers",2.25,3.12,2.62,2.88,3.38,0.75,0.62,0.5,1.88,2.88,1.88,0.62,0.75,1.88,2.5,3.12,1.5,2.5,3.12,1.25,2.12,0.5,3.12,3.12,0.75,1.25,1.75,2.25,2.88,2,2.25,0.38,2.62,1.75,2.88,"Level"
"878","51-9071.01","Jewelers",3.12,2.88,3,2.38,3.12,0.25,1.88,0.38,2.88,3.38,2.62,3,2.75,2.38,3,2.75,3.38,2.5,2.5,3,3.12,0.12,3.5,3.12,0.88,0.75,2.62,2.5,3,2.25,2.38,1.62,2.88,1.62,2.88,"Level"
"879","51-9071.06","Gem and Diamond Workers",2.62,3,2.62,2.38,3.12,1.75,2.5,0,1.75,3.25,2.12,1.88,2,2,2.88,3,1.88,2.25,2.5,2.38,2.88,0,3.5,2.88,1.5,0.62,3,2.62,3,1.5,1.5,1.38,2.38,1.75,2.88,"Level"
"880","51-9071.07","Precious Metal Workers",2.25,2.62,2.75,2.12,2.75,1.62,2.12,0,1.88,2.38,1.62,1,1.12,1.75,2.12,2.5,1.75,2.38,2.62,2.25,2.38,0,3,2.75,1.88,0.75,2.38,1.88,2.25,1.62,1.88,1.38,2.38,2.25,1.88,"Level"
"881","51-9081.00","Dental Laboratory Technicians",3,3,2.75,2.62,3.12,1.38,2.25,0,2.75,2.5,3,0.88,1.88,2.12,2.12,3,1.88,2.62,2.75,1.88,2,0.12,3.25,3.12,1.88,1.12,2.12,2.25,3,2,2,1.75,3,2,2.88,"Level"
"882","51-9082.00","Medical Appliance Technicians",3,3.62,3,3,3.5,3,2.62,0.88,3.12,3.12,2.88,1.38,2.12,2.12,2.88,3.12,2.12,2.75,3,2.25,2.38,0.38,3.75,3.62,3,1.62,3,3,3.12,3,2.5,2.38,3.12,3.12,3,"Level"
"883","51-9083.00","Ophthalmic Laboratory Technicians",2.5,2.88,2.5,2.5,2.88,2,2.5,0,2.25,2.62,2.38,0.88,0.75,2,2.25,2.88,1.62,3.12,2.88,1.25,2,0.75,3.38,2.88,2.5,0.88,2.62,2.5,2.62,2,1.62,1,2.75,2.12,2.62,"Level"
"884","51-9111.00","Packaging and Filling Machine Operators and Tenders",2.25,2.5,2.38,2.88,2.38,2.62,1.88,0,2.38,2.38,2.12,0.25,0.38,1.88,2,2.75,2.12,3,3.5,0,2.12,0,2.5,2.88,2.38,0,2.12,2.5,2.38,1.75,1.88,0.25,2.38,2.62,2.38,"Level"
"885","51-9121.00","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2.25,2.38,2.75,3,2.75,3.25,2.88,0.38,2.62,2.38,2.5,0.75,1.25,2.12,2.12,3.25,1.88,3.5,3.88,1.12,2.25,0,3.5,2.75,3,0.62,2,2.25,2.25,1.88,1.75,0.88,2.75,2.75,2.38,"Level"
"886","51-9122.00","Painters, Transportation Equipment",1.88,2.62,2.12,2.88,2.75,2.38,2.38,0,2.25,2.5,2.12,0.75,0.88,2.12,1.75,2.88,1.62,3,2.88,0.62,1.75,0.38,3,2.25,1.75,0.5,1.75,2.38,2.5,1.88,1.62,0.5,2.75,2.25,2.25,"Level"
"887","51-9123.00","Painting, Coating, and Decorating Workers",1.75,2.38,2.12,2.5,2.75,1.5,1.88,0.12,1.75,2.12,1.5,0,0.12,1.5,0.75,2.5,1.75,2,2.38,1,2,0,2,2.25,1.12,0.12,2.12,2.62,2.5,0.88,0.38,0.5,2.5,1.62,1.38,"Level"
"888","51-9141.00","Semiconductor Processors",2.25,2.88,2.75,2.62,2.88,2.88,2.12,0.5,2.25,2.88,2,0.5,0.88,1.75,1.75,3,1.88,2.88,3.5,1.62,2.12,0.75,3.38,3.38,2.62,1.25,2,2.75,2.88,1.88,1.38,1,2.75,2.75,2.62,"Level"
"889","51-9151.00","Photographic Process Workers and Processing Machine Operators",2.81,2.75,2.56,2.5,2.94,2.31,2.44,0.19,2.19,2.56,2.06,0.5,0.81,2.06,1.81,3,2,2.56,3,1.19,2.31,0.62,2.81,2.94,2.19,0.62,2.5,2.38,2.56,2.19,1.56,0.88,2.69,2.44,2.38,"Level"
"890","51-9191.00","Adhesive Bonding Machine Operators and Tenders",2.38,2.75,2.5,3,2.75,3.12,2.12,0.12,2.38,2.5,2.12,0.75,1.25,1.75,2.38,3.12,1.62,3.75,4,0.75,1.88,0.62,3.5,2.5,2.88,0.5,2,2.38,2.62,2.62,1.88,0.25,2.88,3,2.25,"Level"
"891","51-9192.00","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2,2.25,2.12,2.38,2.38,1.38,0.62,0,2.38,2.12,2.12,0,0,2.25,0.88,2.75,1.62,3,2.75,1,1.75,0,2.12,2.25,0.5,0.88,1.62,2,2.25,1.38,1.5,0,2.5,1.75,2.12,"Level"
"892","51-9193.00","Cooling and Freezing Equipment Operators and Tenders",2.88,2.88,3,2.88,3.38,3,2.88,0.88,2.75,2.88,2.25,1.38,1.62,2.5,2.5,3.5,1.88,3.62,3.62,1.5,2.12,0.88,3.25,2.75,2.75,0.75,2.25,2.38,2.75,2.25,2.12,0.62,3,3.12,2.88,"Level"
"893","51-9194.00","Etchers and Engravers",2.12,2.75,1.88,2.25,3.12,1.88,1.62,0.25,1.75,2.5,1.62,0.5,0.62,1.75,1.88,2.5,1.38,2.75,2.88,1.88,1.88,0.5,2.75,2.75,1.12,0.38,2,2.12,2.5,1.38,1,0.75,2.62,2.5,2,"Level"
"894","51-9195.03","Stone Cutters and Carvers, Manufacturing",2,2.75,2.38,2.38,2.88,1.38,1.75,0.12,2.25,2.25,2.25,0.62,1,1.88,1.62,2.62,1.62,2.38,2.38,2.12,1.5,0.5,2.38,2.88,1.12,0.38,1.62,2.5,2.38,1.62,1.62,0.75,2.12,1.5,2.25,"Level"
"895","51-9195.04","Glass Blowers, Molders, Benders, and Finishers",2.88,3,2.75,2.5,3,2.38,2.25,0,2.38,2.75,2.38,1.12,1.62,2.12,2.12,3,1.88,2.88,3,1.62,2,0.38,3,3,2.38,1.25,1.75,2.62,2.75,1.75,1.88,0.88,2.62,2.5,2.62,"Level"
"896","51-9195.05","Potters, Manufacturing",2.25,2.75,2.38,2.62,2.88,0,0.38,0,2.25,2.62,1.62,1.12,1.75,1.62,1.5,2.88,1.5,2.75,2.88,2,2.25,0.5,2.38,2.88,0,1,2.25,2.75,2.88,1.62,1.12,1.38,2.5,1.75,2.88,"Level"
"897","51-9195.07","Molding and Casting Workers",2.5,2.88,2.88,2.75,2.88,2.38,2.25,0.12,2.75,2.62,2.38,0.5,1.75,2.12,2.38,2.88,1.88,2.88,3.12,0.75,2.25,0,2.88,3,2.75,0.25,2,2.62,2.62,1.88,1.75,0.62,2.75,2.75,2.12,"Level"
"898","51-9196.00","Paper Goods Machine Setters, Operators, and Tenders",2.25,2.5,2.5,2.75,2.88,2.5,2.12,0.88,2.12,2.38,2,0.5,0.75,1.62,1.75,3.12,1.62,3,3.38,1.62,1.62,0.38,2.75,2.25,2.38,0.5,2,2.5,2.5,2.5,2.12,0.38,2.5,2.62,1.62,"Level"
"899","51-9197.00","Tire Builders",1.88,2.62,2,2.12,2.5,0.5,0.75,0.25,1.88,2.38,1.62,0.62,0.62,1.75,1.25,2.75,1.88,3.25,3.5,1,1.75,0.62,2.12,2.38,0.38,0.38,1.75,2,2.38,1,1,0.75,2.62,1.88,1.75,"Level"
"900","51-9198.00","Helpers--Production Workers",1.88,2,2,2.38,2.25,1.75,1.5,0,2,1.88,1.88,0.62,0.75,1.62,1.75,2.38,1,2.5,2.5,0.62,1.38,0.25,2.25,2.25,1.75,0.25,1.5,2,2.12,1.12,1.12,0.25,1.88,1.88,1.62,"Level"
"901","51-9199.01","Recycling and Reclamation Workers",2.25,2.88,2.38,2.12,2.75,2.62,1.88,0,2,2.12,2,0.62,1.12,2,1.5,2.75,1.5,2.75,2.75,0.38,1.5,0,2.25,2.88,2.38,0.25,2.25,2.62,2.38,1.5,1.5,0.75,2.5,2.38,2.5,"Level"
"902","53-1011.00","Aircraft Cargo Handling Supervisors",3.25,3.25,3,3.38,3.5,1.88,1.75,0,2.75,3.12,3.62,1.38,2.12,3.88,2.88,3.75,2.88,2.62,2.38,2,2.62,0.88,2.5,3,1.88,0.5,2.75,3.12,3.12,2.88,2.5,0.88,3.25,2.12,3,"Level"
